sep=;
from;to;distance;time
EQR - Xpert Orthopedie Rotterdam;Annadal kliniek Poli;191.469294;138.24923333333334
EQR - Xpert Orthopedie Rotterdam;Annatommie Amstelveen;59.461128;58.74785
EQR - Xpert Orthopedie Rotterdam;Annatommie Utrecht;50.212598;36.38745
EQR - Xpert Orthopedie Rotterdam;Arthrex;51.618399;36.350233333333335
EQR - Xpert Orthopedie Rotterdam;Cosmed Bosch en Duin OK;67.236243;47.65045
EQR - Xpert Orthopedie Rotterdam;Cosmed Bosch en Duin Poli;67.236243;47.65045
EQR - Xpert Orthopedie Rotterdam;Denticien;24.097552;22.955816666666667
EQR - Xpert Orthopedie Rotterdam;Dermaclinic Utrecht;54.883138;43.56356666666667
EQR - Xpert Orthopedie Rotterdam;Doctors at soap;54.628062;43.3149
EQR - Xpert Orthopedie Rotterdam;EQA - Velthuis Kliniek Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Orthopedie Rotterdam;EQA - Xpert Clinic Hand Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Orthopedie Rotterdam;EQA - Xpert Clinic Proctologie Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Orthopedie Rotterdam;EQA - Xpert Orthopedie Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Orthopedie Rotterdam;EQEI - Velthuis Kliniek Eindhoven;100.759054;76.79115
EQR - Xpert Orthopedie Rotterdam;EQEI - Xpert Clinic Hand Eindhoven;100.759054;76.79115
EQR - Xpert Orthopedie Rotterdam;EQEI - Xpert Clinic Proctologie Eindhoven;100.759054;76.79115
EQR - Xpert Orthopedie Rotterdam;EQEI - Xpert Orthopedie Eindhoven;100.759054;76.79115
EQR - Xpert Orthopedie Rotterdam;EQEI - Xpert Orthopedie Schijndel;87.65346400000001;63.62
EQR - Xpert Orthopedie Rotterdam;EQEN - Velthuis Kliniek Enschede;186.383198;130.38583333333332
EQR - Xpert Orthopedie Rotterdam;EQEN - Xpert Clinic Hand Enschede;186.383198;130.38583333333332
EQR - Xpert Orthopedie Rotterdam;EQEN - Xpert Clinic Proctologie Enschede;186.383198;130.38583333333332
EQR - Xpert Orthopedie Rotterdam;EQR - Velthuis Kliniek Rotterdam;0.0;0.0
EQR - Xpert Orthopedie Rotterdam;EQR - Xpert Clinic Hand Rotterdam;0.0;0.0
EQR - Xpert Orthopedie Rotterdam;EQR - Xpert Clinic Proctologie Rotterdam;0.0;0.0
EQR - Xpert Orthopedie Rotterdam;EQRZD - Hand pols Rozendaal;113.051892;77.79316666666666
EQR - Xpert Orthopedie Rotterdam;EQRZD - Orthopedie Rozendaal;113.051892;77.79316666666666
EQR - Xpert Orthopedie Rotterdam;Equip Amsterdam;67.21183500000001;52.395966666666666
EQR - Xpert Orthopedie Rotterdam;Equipe Enschede;67.21183500000001;52.395966666666666
EQR - Xpert Orthopedie Rotterdam;EQV - Velthuis Kliniek Velp;113.051892;77.79316666666666
EQR - Xpert Orthopedie Rotterdam;EQV - Xpert Clinic Hand Velp;113.866444;78.57733333333334
EQR - Xpert Orthopedie Rotterdam;EQV - Xpert Clinic Proctologie Velp;113.051892;77.79316666666666
EQR - Xpert Orthopedie Rotterdam;EQZ - Xpert Clinic Oogzorg Zeist;66.493891;45.78178333333334
EQR - Xpert Orthopedie Rotterdam;EQZW - Xpert Clinic Hand Zwolle;147.743123;100.3213
EQR - Xpert Orthopedie Rotterdam;Esser Clinics;20.369874;15.2553
EQR - Xpert Orthopedie Rotterdam;Flex Clinics;51.549796;39.87453333333334
EQR - Xpert Orthopedie Rotterdam;Haaglanden Clinics;30.070791;29.718466666666664
EQR - Xpert Orthopedie Rotterdam;Kazem;54.913902;50.55626666666667
EQR - Xpert Orthopedie Rotterdam;KNO de Jong;48.134334;36.65226666666667
EQR - Xpert Orthopedie Rotterdam;Medcentric MWCZ;85.876442;65.12133333333334
EQR - Xpert Orthopedie Rotterdam;Medtronic;102.377089;78.84128333333334
EQR - Xpert Orthopedie Rotterdam;Orthoparc Rozendaal;113.051892;77.79316666666666
EQR - Xpert Orthopedie Rotterdam;Pro-Motion;13.050966;10.6061
EQR - Xpert Orthopedie Rotterdam;Retina eye care;64.164546;45.74345
EQRZD - Hand pols Rozendaal;De Meern;68.125159;50.2755
EQRZD - Hand pols Rozendaal;Andros Clinics Rijswijk;119.156774;81.3341
EQRZD - Hand pols Rozendaal;Annadal kliniek;160.090682;123.35293333333334
EQRZD - Hand pols Rozendaal;Annadal kliniek Poli;160.090682;123.35293333333334
EQRZD - Hand pols Rozendaal;Annatommie Amstelveen;98.680523;68.93896666666666
EQRZD - Hand pols Rozendaal;Annatommie Utrecht;64.665355;46.03541666666667
EQRZD - Hand pols Rozendaal;Arthrex;64.225176;45.642950000000006
EQRZD - Hand pols Rozendaal;Cosmed Bosch en Duin OK;59.552951;46.55155
EQRZD - Hand pols Rozendaal;Cosmed Bosch en Duin Poli;59.552951;46.55155
EQRZD - Hand pols Rozendaal;Denticien;119.389405;82.70783333333334
EQRZD - Hand pols Rozendaal;Dermaclinic Utrecht;62.783973;47.4918
EQRZD - Hand pols Rozendaal;Doctors at soap;63.295781000000005;49.26478333333333
EQRZD - Hand pols Rozendaal;EQA - Velthuis Kliniek Amsterdam;94.853789;65.44196666666667
EQRZD - Hand pols Rozendaal;EQA - Xpert Clinic Hand Amsterdam;94.853789;65.44196666666667
EQRZD - Hand pols Rozendaal;EQA - Xpert Clinic Proctologie Amsterdam;94.853789;65.44196666666667
EQRZD - Hand pols Rozendaal;EQA - Xpert Orthopedie Amsterdam;94.853789;65.44196666666667
EQRZD - Hand pols Rozendaal;EQEI - Velthuis Kliniek Eindhoven;90.896711;69.70983333333334
EQRZD - Hand pols Rozendaal;EQEI - Xpert Clinic Hand Eindhoven;90.896711;69.70983333333334
EQRZD - Hand pols Rozendaal;EQEI - Xpert Clinic Proctologie Eindhoven;90.896711;69.70983333333334
EQRZD - Hand pols Rozendaal;EQEI - Xpert Orthopedie Eindhoven;90.896711;69.70983333333334
EQRZD - Hand pols Rozendaal;EQEI - Xpert Orthopedie Schijndel;66.64440499999999;59.79408333333333
EQRZD - Hand pols Rozendaal;EQEN - Velthuis Kliniek Enschede;75.798992;72.93395000000001
EQRZD - Hand pols Rozendaal;EQEN - Xpert Clinic Hand Enschede;75.798992;72.93395000000001
EQRZD - Hand pols Rozendaal;EQEN - Xpert Clinic Proctologie Enschede;75.798992;72.93395000000001
EQRZD - Hand pols Rozendaal;EQR - Velthuis Kliniek Rotterdam;113.343304;78.22631666666666
EQRZD - Hand pols Rozendaal;EQR - Xpert Clinic Hand Rotterdam;113.343304;78.22631666666666
EQRZD - Hand pols Rozendaal;EQR - Xpert Clinic Proctologie Rotterdam;113.343304;78.22631666666666
EQRZD - Hand pols Rozendaal;EQR - Xpert Orthopedie Rotterdam;113.343304;78.22631666666666
EQRZD - Hand pols Rozendaal;EQRZD - Orthopedie Rozendaal;0.0;0.0
EQRZD - Hand pols Rozendaal;Equip Amsterdam;94.853789;65.44196666666667
EQRZD - Hand pols Rozendaal;Equipe Enschede;94.853789;65.44196666666667
EQRZD - Hand pols Rozendaal;EQV - Velthuis Kliniek Velp;0.0;0.0
EQRZD - Hand pols Rozendaal;EQV - Xpert Clinic Hand Velp;1.536443;2.7294666666666667
EQRZD - Hand pols Rozendaal;EQV - Xpert Clinic Proctologie Velp;0.0;0.0
EQRZD - Hand pols Rozendaal;EQZ - Xpert Clinic Oogzorg Zeist;55.850531;43.1969
EQRZD - Hand pols Rozendaal;EQZW - Xpert Clinic Hand Zwolle;69.304345;49.024233333333335
EQRZD - Hand pols Rozendaal;Esser Clinics;95.143307;65.66481666666667
EQRZD - Hand pols Rozendaal;Flex Clinics;69.986531;50.5835
EQRZD - Hand pols Rozendaal;Haaglanden Clinics;123.083771;86.38983333333334
EQRZD - Hand pols Rozendaal;Kazem;103.975226;82.97938333333333
EQRZD - Hand pols Rozendaal;KNO de Jong;74.83146400000001;53.39433333333333
EQRZD - Hand pols Rozendaal;Medcentric MWCZ;190.196132;138.26623333333333
EQRZD - Hand pols Rozendaal;Medtronic;87.97271;66.67845
EQRZD - Hand pols Rozendaal;Orthoparc Rozendaal;0.0;0.0
EQRZD - Hand pols Rozendaal;Pro-Motion;109.828526;82.47113333333333
EQRZD - Hand pols Rozendaal;Retina eye care;53.102837;39.0258
EQRZD - Orthopedie Rozendaal;De Meern;68.125159;50.2755
EQRZD - Orthopedie Rozendaal;Andros Clinics Rijswijk;119.156774;81.3341
EQRZD - Orthopedie Rozendaal;Annadal kliniek;160.090682;123.35293333333334
EQRZD - Orthopedie Rozendaal;Annadal kliniek Poli;160.090682;123.35293333333334
EQRZD - Orthopedie Rozendaal;Annatommie Amstelveen;98.680523;68.93896666666666
EQRZD - Orthopedie Rozendaal;Annatommie Utrecht;64.665355;46.03541666666667
EQRZD - Orthopedie Rozendaal;Arthrex;64.225176;45.642950000000006
EQRZD - Orthopedie Rozendaal;Cosmed Bosch en Duin OK;59.552951;46.55155
EQRZD - Orthopedie Rozendaal;Cosmed Bosch en Duin Poli;59.552951;46.55155
EQRZD - Orthopedie Rozendaal;Denticien;119.389405;82.70783333333334
EQRZD - Orthopedie Rozendaal;Dermaclinic Utrecht;62.783973;47.4918
EQRZD - Orthopedie Rozendaal;Doctors at soap;63.295781000000005;49.26478333333333
EQRZD - Orthopedie Rozendaal;EQA - Velthuis Kliniek Amsterdam;94.853789;65.44196666666667
EQRZD - Orthopedie Rozendaal;EQA - Xpert Clinic Hand Amsterdam;94.853789;65.44196666666667
EQRZD - Orthopedie Rozendaal;EQA - Xpert Clinic Proctologie Amsterdam;94.853789;65.44196666666667
EQRZD - Orthopedie Rozendaal;EQA - Xpert Orthopedie Amsterdam;94.853789;65.44196666666667
EQRZD - Orthopedie Rozendaal;EQEI - Velthuis Kliniek Eindhoven;90.896711;69.70983333333334
EQRZD - Orthopedie Rozendaal;EQEI - Xpert Clinic Hand Eindhoven;90.896711;69.70983333333334
EQRZD - Orthopedie Rozendaal;EQEI - Xpert Clinic Proctologie Eindhoven;90.896711;69.70983333333334
EQRZD - Orthopedie Rozendaal;EQEI - Xpert Orthopedie Eindhoven;90.896711;69.70983333333334
EQRZD - Orthopedie Rozendaal;EQEI - Xpert Orthopedie Schijndel;66.64440499999999;59.79408333333333
EQRZD - Orthopedie Rozendaal;EQEN - Velthuis Kliniek Enschede;75.798992;72.93395000000001
EQRZD - Orthopedie Rozendaal;EQEN - Xpert Clinic Hand Enschede;75.798992;72.93395000000001
EQRZD - Orthopedie Rozendaal;EQEN - Xpert Clinic Proctologie Enschede;75.798992;72.93395000000001
EQRZD - Orthopedie Rozendaal;EQR - Velthuis Kliniek Rotterdam;113.343304;78.22631666666666
EQRZD - Orthopedie Rozendaal;EQR - Xpert Clinic Hand Rotterdam;113.343304;78.22631666666666
EQRZD - Orthopedie Rozendaal;EQR - Xpert Clinic Proctologie Rotterdam;113.343304;78.22631666666666
EQRZD - Orthopedie Rozendaal;EQR - Xpert Orthopedie Rotterdam;113.343304;78.22631666666666
EQRZD - Orthopedie Rozendaal;EQRZD - Hand pols Rozendaal;0.0;0.0
EQRZD - Orthopedie Rozendaal;Equip Amsterdam;94.853789;65.44196666666667
EQRZD - Orthopedie Rozendaal;Equipe Enschede;94.853789;65.44196666666667
EQRZD - Orthopedie Rozendaal;EQV - Velthuis Kliniek Velp;0.0;0.0
EQRZD - Orthopedie Rozendaal;EQV - Xpert Clinic Hand Velp;1.536443;2.7294666666666667
EQRZD - Orthopedie Rozendaal;EQV - Xpert Clinic Proctologie Velp;0.0;0.0
EQRZD - Orthopedie Rozendaal;EQZ - Xpert Clinic Oogzorg Zeist;55.850531;43.1969
EQRZD - Orthopedie Rozendaal;EQZW - Xpert Clinic Hand Zwolle;69.304345;49.024233333333335
EQRZD - Orthopedie Rozendaal;Esser Clinics;95.143307;65.66481666666667
EQRZD - Orthopedie Rozendaal;Flex Clinics;69.986531;50.5835
EQRZD - Orthopedie Rozendaal;Haaglanden Clinics;123.083771;86.38983333333334
EQRZD - Orthopedie Rozendaal;Kazem;103.975226;82.97938333333333
EQRZD - Orthopedie Rozendaal;KNO de Jong;74.83146400000001;53.39433333333333
EQRZD - Orthopedie Rozendaal;Medcentric MWCZ;190.196132;138.26623333333333
EQRZD - Orthopedie Rozendaal;Medtronic;87.97271;66.67845
EQRZD - Orthopedie Rozendaal;Orthoparc Rozendaal;0.0;0.0
EQRZD - Orthopedie Rozendaal;Pro-Motion;109.828526;82.47113333333333
EQRZD - Orthopedie Rozendaal;Retina eye care;53.102837;39.0258
Equip Amsterdam;De Meern;29.680318;23.86211666666667
Equip Amsterdam;Andros Clinics Rijswijk;59.444897;40.50675
Equip Amsterdam;Annadal kliniek;199.63417;143.87406666666666
Equip Amsterdam;Annadal kliniek Poli;199.63417;143.87406666666666
Equip Amsterdam;Annatommie Amstelveen;8.200833000000001;7.935216666666666
Equip Amsterdam;Annatommie Utrecht;30.475979;22.27081666666667
Equip Amsterdam;Arthrex;31.191589;23.38586666666667
Equip Amsterdam;Cosmed Bosch en Duin OK;42.178917;33.776466666666664
Equip Amsterdam;Cosmed Bosch en Duin Poli;42.178917;33.776466666666664
Equip Amsterdam;Denticien;59.559791;41.80436666666667
Equip Amsterdam;Dermaclinic Utrecht;32.500063;29.549950000000003
Equip Amsterdam;Doctors at soap;32.019287;28.51973333333333
Equip Amsterdam;EQA - Velthuis Kliniek Amsterdam;0.0;0.0
Equip Amsterdam;EQA - Xpert Clinic Hand Amsterdam;0.0;0.0
Equip Amsterdam;EQA - Xpert Clinic Proctologie Amsterdam;0.0;0.0
Equip Amsterdam;EQA - Xpert Orthopedie Amsterdam;0.0;0.0
Equip Amsterdam;EQEI - Velthuis Kliniek Eindhoven;113.427507;78.22641666666667
Equip Amsterdam;EQEI - Xpert Clinic Hand Eindhoven;113.427507;78.22641666666667
Equip Amsterdam;EQEI - Xpert Clinic Proctologie Eindhoven;113.427507;78.22641666666667
Equip Amsterdam;EQEI - Xpert Orthopedie Eindhoven;113.427507;78.22641666666667
Equip Amsterdam;EQEI - Xpert Orthopedie Schijndel;89.544954;64.29401666666666
Equip Amsterdam;EQEN - Velthuis Kliniek Enschede;148.40142;104.91908333333336
Equip Amsterdam;EQEN - Xpert Clinic Hand Enschede;148.40142;104.91908333333336
Equip Amsterdam;EQEN - Xpert Clinic Proctologie Enschede;148.40142;104.91908333333336
Equip Amsterdam;EQR - Velthuis Kliniek Rotterdam;66.79907399999999;51.9779
Equip Amsterdam;EQR - Xpert Clinic Hand Rotterdam;66.79907399999999;51.9779
Equip Amsterdam;EQR - Xpert Clinic Proctologie Rotterdam;66.79907399999999;51.9779
Equip Amsterdam;EQR - Xpert Orthopedie Rotterdam;66.79907399999999;51.9779
Equip Amsterdam;EQRZD - Hand pols Rozendaal;92.090248;68.28685
Equip Amsterdam;EQRZD - Orthopedie Rozendaal;92.090248;68.28685
Equip Amsterdam;Equipe Enschede;0.0;0.0
Equip Amsterdam;EQV - Velthuis Kliniek Velp;92.090248;68.28685
Equip Amsterdam;EQV - Xpert Clinic Hand Velp;92.904799;69.07101666666668
Equip Amsterdam;EQV - Xpert Clinic Proctologie Velp;92.090248;68.28685
Equip Amsterdam;EQZ - Xpert Clinic Oogzorg Zeist;44.667567000000005;31.94431666666667
Equip Amsterdam;EQZW - Xpert Clinic Hand Zwolle;100.17672;73.42286666666668
Equip Amsterdam;Esser Clinics;48.599076;39.4164
Equip Amsterdam;Flex Clinics;25.485187000000003;18.203433333333333
Equip Amsterdam;Haaglanden Clinics;60.576982;45.32775
Equip Amsterdam;Kazem;19.330109;16.225533333333335
Equip Amsterdam;KNO de Jong;25.83364;19.723650000000003
Equip Amsterdam;Medcentric MWCZ;150.743281;113.61478333333334
Equip Amsterdam;Medtronic;111.021927;78.15265
Equip Amsterdam;Orthoparc Rozendaal;92.090248;68.28685
Equip Amsterdam;Pro-Motion;77.91780499999999;59.09955
Equip Amsterdam;Retina eye care;46.512793;33.84621666666666
Equipe Enschede;De Meern;29.680318;23.86211666666667
Equipe Enschede;Andros Clinics Rijswijk;59.444897;40.50675
Equipe Enschede;Annadal kliniek;199.63417;143.87406666666666
Equipe Enschede;Annadal kliniek Poli;199.63417;143.87406666666666
Equipe Enschede;Annatommie Amstelveen;8.200833000000001;7.935216666666666
Equipe Enschede;Annatommie Utrecht;30.475979;22.27081666666667
Equipe Enschede;Arthrex;31.191589;23.38586666666667
Equipe Enschede;Cosmed Bosch en Duin OK;42.178917;33.776466666666664
Equipe Enschede;Cosmed Bosch en Duin Poli;42.178917;33.776466666666664
Equipe Enschede;Denticien;59.559791;41.80436666666667
Equipe Enschede;Dermaclinic Utrecht;32.500063;29.549950000000003
Equipe Enschede;Doctors at soap;32.019287;28.51973333333333
Equipe Enschede;EQA - Velthuis Kliniek Amsterdam;0.0;0.0
Equipe Enschede;EQA - Xpert Clinic Hand Amsterdam;0.0;0.0
Equipe Enschede;EQA - Xpert Clinic Proctologie Amsterdam;0.0;0.0
Equipe Enschede;EQA - Xpert Orthopedie Amsterdam;0.0;0.0
Equipe Enschede;EQEI - Velthuis Kliniek Eindhoven;113.427507;78.22641666666667
Equipe Enschede;EQEI - Xpert Clinic Hand Eindhoven;113.427507;78.22641666666667
Equipe Enschede;EQEI - Xpert Clinic Proctologie Eindhoven;113.427507;78.22641666666667
Equipe Enschede;EQEI - Xpert Orthopedie Eindhoven;113.427507;78.22641666666667
Equipe Enschede;EQEI - Xpert Orthopedie Schijndel;89.544954;64.29401666666666
Equipe Enschede;EQEN - Velthuis Kliniek Enschede;148.40142;104.91908333333336
Equipe Enschede;EQEN - Xpert Clinic Hand Enschede;148.40142;104.91908333333336
Equipe Enschede;EQEN - Xpert Clinic Proctologie Enschede;148.40142;104.91908333333336
Equipe Enschede;EQR - Velthuis Kliniek Rotterdam;66.79907399999999;51.9779
Equipe Enschede;EQR - Xpert Clinic Hand Rotterdam;66.79907399999999;51.9779
Equipe Enschede;EQR - Xpert Clinic Proctologie Rotterdam;66.79907399999999;51.9779
Equipe Enschede;EQR - Xpert Orthopedie Rotterdam;66.79907399999999;51.9779
Equipe Enschede;EQRZD - Hand pols Rozendaal;92.090248;68.28685
Equipe Enschede;EQRZD - Orthopedie Rozendaal;92.090248;68.28685
Equipe Enschede;Equip Amsterdam;0.0;0.0
Equipe Enschede;EQV - Velthuis Kliniek Velp;92.090248;68.28685
Equipe Enschede;EQV - Xpert Clinic Hand Velp;92.904799;69.07101666666668
Equipe Enschede;EQV - Xpert Clinic Proctologie Velp;92.090248;68.28685
Equipe Enschede;EQZ - Xpert Clinic Oogzorg Zeist;44.667567000000005;31.94431666666667
Equipe Enschede;EQZW - Xpert Clinic Hand Zwolle;100.17672;73.42286666666668
Equipe Enschede;Esser Clinics;48.599076;39.4164
Equipe Enschede;Flex Clinics;25.485187000000003;18.203433333333333
Equipe Enschede;Haaglanden Clinics;60.576982;45.32775
Equipe Enschede;Kazem;19.330109;16.225533333333335
Equipe Enschede;KNO de Jong;25.83364;19.723650000000003
Equipe Enschede;Medcentric MWCZ;150.743281;113.61478333333334
Equipe Enschede;Medtronic;111.021927;78.15265
Equipe Enschede;Orthoparc Rozendaal;92.090248;68.28685
Equipe Enschede;Pro-Motion;77.91780499999999;59.09955
Equipe Enschede;Retina eye care;46.512793;33.84621666666666
EQV - Velthuis Kliniek Velp;De Meern;68.125159;50.2755
EQV - Velthuis Kliniek Velp;Andros Clinics Rijswijk;119.156774;81.3341
EQV - Velthuis Kliniek Velp;Annadal kliniek;160.090682;123.35293333333334
EQV - Velthuis Kliniek Velp;Annadal kliniek Poli;160.090682;123.35293333333334
EQV - Velthuis Kliniek Velp;Annatommie Amstelveen;98.680523;68.93896666666666
EQV - Velthuis Kliniek Velp;Annatommie Utrecht;64.665355;46.03541666666667
EQV - Velthuis Kliniek Velp;Arthrex;64.225176;45.642950000000006
EQV - Velthuis Kliniek Velp;Cosmed Bosch en Duin OK;59.552951;46.55155
EQV - Velthuis Kliniek Velp;Cosmed Bosch en Duin Poli;59.552951;46.55155
EQV - Velthuis Kliniek Velp;Denticien;119.389405;82.70783333333334
EQV - Velthuis Kliniek Velp;Dermaclinic Utrecht;62.783973;47.4918
EQV - Velthuis Kliniek Velp;Doctors at soap;63.295781000000005;49.26478333333333
EQV - Velthuis Kliniek Velp;EQA - Velthuis Kliniek Amsterdam;94.853789;65.44196666666667
EQV - Velthuis Kliniek Velp;EQA - Xpert Clinic Hand Amsterdam;94.853789;65.44196666666667
EQV - Velthuis Kliniek Velp;EQA - Xpert Clinic Proctologie Amsterdam;94.853789;65.44196666666667
EQV - Velthuis Kliniek Velp;EQA - Xpert Orthopedie Amsterdam;94.853789;65.44196666666667
EQV - Velthuis Kliniek Velp;EQEI - Velthuis Kliniek Eindhoven;90.896711;69.70983333333334
EQV - Velthuis Kliniek Velp;EQEI - Xpert Clinic Hand Eindhoven;90.896711;69.70983333333334
EQV - Velthuis Kliniek Velp;EQEI - Xpert Clinic Proctologie Eindhoven;90.896711;69.70983333333334
EQV - Velthuis Kliniek Velp;EQEI - Xpert Orthopedie Eindhoven;90.896711;69.70983333333334
EQV - Velthuis Kliniek Velp;EQEI - Xpert Orthopedie Schijndel;66.64440499999999;59.79408333333333
EQV - Velthuis Kliniek Velp;EQEN - Velthuis Kliniek Enschede;75.798992;72.93395000000001
EQV - Velthuis Kliniek Velp;EQEN - Xpert Clinic Hand Enschede;75.798992;72.93395000000001
EQV - Velthuis Kliniek Velp;EQEN - Xpert Clinic Proctologie Enschede;75.798992;72.93395000000001
EQV - Velthuis Kliniek Velp;EQR - Velthuis Kliniek Rotterdam;113.343304;78.22631666666666
EQV - Velthuis Kliniek Velp;EQR - Xpert Clinic Hand Rotterdam;113.343304;78.22631666666666
EQV - Velthuis Kliniek Velp;EQR - Xpert Clinic Proctologie Rotterdam;113.343304;78.22631666666666
EQV - Velthuis Kliniek Velp;EQR - Xpert Orthopedie Rotterdam;113.343304;78.22631666666666
EQV - Velthuis Kliniek Velp;EQRZD - Hand pols Rozendaal;0.0;0.0
EQV - Velthuis Kliniek Velp;EQRZD - Orthopedie Rozendaal;0.0;0.0
EQV - Velthuis Kliniek Velp;Equip Amsterdam;94.853789;65.44196666666667
EQV - Velthuis Kliniek Velp;Equipe Enschede;94.853789;65.44196666666667
EQV - Velthuis Kliniek Velp;EQV - Xpert Clinic Hand Velp;1.536443;2.7294666666666667
EQV - Velthuis Kliniek Velp;EQV - Xpert Clinic Proctologie Velp;0.0;0.0
EQV - Velthuis Kliniek Velp;EQZ - Xpert Clinic Oogzorg Zeist;55.850531;43.1969
EQV - Velthuis Kliniek Velp;EQZW - Xpert Clinic Hand Zwolle;69.304345;49.024233333333335
EQV - Velthuis Kliniek Velp;Esser Clinics;95.143307;65.66481666666667
EQV - Velthuis Kliniek Velp;Flex Clinics;69.986531;50.5835
EQV - Velthuis Kliniek Velp;Haaglanden Clinics;123.083771;86.38983333333334
EQV - Velthuis Kliniek Velp;Kazem;103.975226;82.97938333333333
EQV - Velthuis Kliniek Velp;KNO de Jong;74.83146400000001;53.39433333333333
EQV - Velthuis Kliniek Velp;Medcentric MWCZ;190.196132;138.26623333333333
EQV - Velthuis Kliniek Velp;Medtronic;87.97271;66.67845
EQV - Velthuis Kliniek Velp;Orthoparc Rozendaal;0.0;0.0
EQV - Velthuis Kliniek Velp;Pro-Motion;109.828526;82.47113333333333
EQV - Velthuis Kliniek Velp;Retina eye care;53.102837;39.0258
EQV - Xpert Clinic Hand Velp;De Meern;68.96748299999999;51.09588333333333
EQV - Xpert Clinic Hand Velp;Andros Clinics Rijswijk;119.999099;82.15448333333333
EQV - Xpert Clinic Hand Velp;Annadal kliniek;158.828645;121.76126666666669
EQV - Xpert Clinic Hand Velp;Annadal kliniek Poli;158.828645;121.76126666666669
EQV - Xpert Clinic Hand Velp;Annatommie Amstelveen;99.522847;69.75935
EQV - Xpert Clinic Hand Velp;Annatommie Utrecht;65.507679;46.8558
EQV - Xpert Clinic Hand Velp;Arthrex;65.067501;46.46333333333334
EQV - Xpert Clinic Hand Velp;Cosmed Bosch en Duin OK;60.395275;47.37193333333333
EQV - Xpert Clinic Hand Velp;Cosmed Bosch en Duin Poli;60.395275;47.37193333333333
EQV - Xpert Clinic Hand Velp;Denticien;120.231729;83.52821666666667
EQV - Xpert Clinic Hand Velp;Dermaclinic Utrecht;63.626297;48.31218333333334
EQV - Xpert Clinic Hand Velp;Doctors at soap;64.138106;50.085166666666666
EQV - Xpert Clinic Hand Velp;EQA - Velthuis Kliniek Amsterdam;95.696114;66.26235
EQV - Xpert Clinic Hand Velp;EQA - Xpert Clinic Hand Amsterdam;95.696114;66.26235
EQV - Xpert Clinic Hand Velp;EQA - Xpert Clinic Proctologie Amsterdam;95.696114;66.26235
EQV - Xpert Clinic Hand Velp;EQA - Xpert Orthopedie Amsterdam;95.696114;66.26235
EQV - Xpert Clinic Hand Velp;EQEI - Velthuis Kliniek Eindhoven;89.634674;68.11816666666667
EQV - Xpert Clinic Hand Velp;EQEI - Xpert Clinic Hand Eindhoven;89.634674;68.11816666666667
EQV - Xpert Clinic Hand Velp;EQEI - Xpert Clinic Proctologie Eindhoven;89.634674;68.11816666666667
EQV - Xpert Clinic Hand Velp;EQEI - Xpert Orthopedie Eindhoven;89.634674;68.11816666666667
EQV - Xpert Clinic Hand Velp;EQEI - Xpert Orthopedie Schijndel;65.382368;58.20241666666666
EQV - Xpert Clinic Hand Velp;EQEN - Velthuis Kliniek Enschede;75.53634100000001;72.4564
EQV - Xpert Clinic Hand Velp;EQEN - Xpert Clinic Hand Enschede;75.53634100000001;72.4564
EQV - Xpert Clinic Hand Velp;EQEN - Xpert Clinic Proctologie Enschede;75.53634100000001;72.4564
EQV - Xpert Clinic Hand Velp;EQR - Velthuis Kliniek Rotterdam;114.185629;79.0467
EQV - Xpert Clinic Hand Velp;EQR - Xpert Clinic Hand Rotterdam;114.185629;79.0467
EQV - Xpert Clinic Hand Velp;EQR - Xpert Clinic Proctologie Rotterdam;114.185629;79.0467
EQV - Xpert Clinic Hand Velp;EQR - Xpert Orthopedie Rotterdam;114.185629;79.0467
EQV - Xpert Clinic Hand Velp;EQRZD - Hand pols Rozendaal;1.525062;2.714716666666667
EQV - Xpert Clinic Hand Velp;EQRZD - Orthopedie Rozendaal;1.525062;2.714716666666667
EQV - Xpert Clinic Hand Velp;Equip Amsterdam;95.696114;66.26235
EQV - Xpert Clinic Hand Velp;Equipe Enschede;95.696114;66.26235
EQV - Xpert Clinic Hand Velp;EQV - Velthuis Kliniek Velp;1.525062;2.714716666666667
EQV - Xpert Clinic Hand Velp;EQV - Xpert Clinic Proctologie Velp;1.525062;2.714716666666667
EQV - Xpert Clinic Hand Velp;EQZ - Xpert Clinic Oogzorg Zeist;56.692856;44.01728333333333
EQV - Xpert Clinic Hand Velp;EQZW - Xpert Clinic Hand Zwolle;70.14667;49.84461666666667
EQV - Xpert Clinic Hand Velp;Esser Clinics;95.985631;66.4852
EQV - Xpert Clinic Hand Velp;Flex Clinics;70.828856;51.40388333333333
EQV - Xpert Clinic Hand Velp;Haaglanden Clinics;123.926096;87.21021666666667
EQV - Xpert Clinic Hand Velp;Kazem;104.817551;83.79976666666667
EQV - Xpert Clinic Hand Velp;KNO de Jong;75.673789;54.21471666666666
EQV - Xpert Clinic Hand Velp;Medcentric MWCZ;188.934095;136.67456666666666
EQV - Xpert Clinic Hand Velp;Medtronic;86.710673;65.08678333333333
EQV - Xpert Clinic Hand Velp;Orthoparc Rozendaal;1.525062;2.714716666666667
EQV - Xpert Clinic Hand Velp;Pro-Motion;108.566489;80.87946666666667
